name,code,ticker_yf,market
솔브레인홀딩스,036830,036830.KQ,KOSDAQ GLOBAL
스튜디오드래곤,253450,253450.KQ,KOSDAQ GLOBAL
심텍,222800,222800.KQ,KOSDAQ GLOBAL
씨아이에스,222080,222080.KQ,KOSDAQ GLOBAL
아이티엠반도체,084850,084850.KQ,KOSDAQ GLOBAL
알테오젠,196170,196170.KQ,KOSDAQ GLOBAL
에스에프에이,056190,056190.KQ,KOSDAQ GLOBAL
에스엠,041510,041510.KQ,KOSDAQ GLOBAL
에스티팜,237690,237690.KQ,KOSDAQ GLOBAL
에코프로,086520,086520.KQ,KOSDAQ GLOBAL
에코프로비엠,247540,247540.KQ,KOSDAQ GLOBAL
원익IPS,240810,240810.KQ,KOSDAQ GLOBAL
원익QnC,074600,074600.KQ,KOSDAQ GLOBAL
웹젠,069080,069080.KQ,KOSDAQ GLOBAL
이녹스첨단소재,272290,272290.KQ,KOSDAQ GLOBAL
이오테크닉스,039030,039030.KQ,KOSDAQ GLOBAL
주성엔지니어링,036930,036930.KQ,KOSDAQ GLOBAL
카카오게임즈,293490,293490.KQ,KOSDAQ GLOBAL
컴투스,078340,078340.KQ,KOSDAQ GLOBAL
코미코,183300,183300.KQ,KOSDAQ GLOBAL
콜마비앤에이치,200130,200130.KQ,KOSDAQ GLOBAL
클래시스,214150,214150.KQ,KOSDAQ GLOBAL
티씨케이,064760,064760.KQ,KOSDAQ GLOBAL
파마리서치,214450,214450.KQ,KOSDAQ GLOBAL
파크시스템스,140860,140860.KQ,KOSDAQ GLOBAL
파트론,091700,091700.KQ,KOSDAQ GLOBAL
펄어비스,263750,263750.KQ,KOSDAQ GLOBAL
포스코엠텍,009520,009520.KQ,KOSDAQ GLOBAL
피에스케이,319660,319660.KQ,KOSDAQ GLOBAL
피엔티,137400,137400.KQ,KOSDAQ GLOBAL
하나머티리얼즈,166090,166090.KQ,KOSDAQ GLOBAL
하림지주,003380,003380.KQ,KOSDAQ GLOBAL
한글과컴퓨터,030520,030520.KQ,KOSDAQ GLOBAL
휴젤,145020,145020.KQ,KOSDAQ GLOBAL
AJ네트웍스,095570,095570.KS,KOSPI
AK홀딩스,006840,006840.KS,KOSPI
BGF,027410,027410.KS,KOSPI
BGF리테일,282330,282330.KS,KOSPI
BNK금융지주,138930,138930.KS,KOSPI
BYC,001460,001460.KS,KOSPI
BYC우,001465,001465.KS,KOSPI
CJ,001040,001040.KS,KOSPI
CJ CGV,079160,079160.KS,KOSPI
CJ4우(전환),00104K,00104K.KS,KOSPI
CJ대한통운,000120,000120.KS,KOSPI
CJ씨푸드,011150,011150.KS,KOSPI
CJ씨푸드1우,011155,011155.KS,KOSPI
CJ우,001045,001045.KS,KOSPI
CJ제일제당,097950,097950.KS,KOSPI
CJ제일제당 우,097955,097955.KS,KOSPI
CR홀딩스,000480,000480.KS,KOSPI
CS홀딩스,000590,000590.KS,KOSPI
DB,012030,012030.KS,KOSPI
DB손해보험,005830,005830.KS,KOSPI
DB증권,016610,016610.KS,KOSPI
DB하이텍,000990,000990.KS,KOSPI
DH오토넥스,000300,000300.KS,KOSPI
DI동일,001530,001530.KS,KOSPI
DKME,015590,015590.KS,KOSPI
DL,000210,000210.KS,KOSPI
DL우,000215,000215.KS,KOSPI
DL이앤씨,375500,375500.KS,KOSPI
DL이앤씨2우(전환),37550L,37550L.KS,KOSPI
DL이앤씨우,37550K,37550K.KS,KOSPI
DN오토모티브,007340,007340.KS,KOSPI
DRB동일,004840,004840.KS,KOSPI
DSR,155660,155660.KS,KOSPI
DSR제강,069730,069730.KS,KOSPI
DS단석,017860,017860.KS,KOSPI
DYP,092780,092780.KS,KOSPI
E1,017940,017940.KS,KOSPI
ESR켄달스퀘어리츠,365550,365550.KS,KOSPI
F&F,383220,383220.KS,KOSPI
F&F홀딩스,007700,007700.KS,KOSPI
GKL,114090,114090.KS,KOSPI
GS,078930,078930.KS,KOSPI
GS건설,006360,006360.KS,KOSPI
GS글로벌,001250,001250.KS,KOSPI
GS리테일,007070,007070.KS,KOSPI
GS우,078935,078935.KS,KOSPI
GS피앤엘,499790,499790.KS,KOSPI
HDC,012630,012630.KS,KOSPI
HDC랩스,039570,039570.KS,KOSPI
HDC현대EP,089470,089470.KS,KOSPI
HDC현대산업개발,294870,294870.KS,KOSPI
HD건설기계,267270,267270.KS,KOSPI
HD한국조선해양,009540,009540.KS,KOSPI
HD현대,267250,267250.KS,KOSPI
HD현대마린솔루션,443060,443060.KS,KOSPI
HD현대마린엔진,071970,071970.KS,KOSPI
HD현대에너지솔루션,322000,322000.KS,KOSPI
HD현대일렉트릭,267260,267260.KS,KOSPI
HD현대중공업,329180,329180.KS,KOSPI
HJ중공업,097230,097230.KS,KOSPI
HL D&I,014790,014790.KS,KOSPI
HLB글로벌,003580,003580.KS,KOSPI
HL만도,204320,204320.KS,KOSPI
HL홀딩스,060980,060980.KS,KOSPI
HMM,011200,011200.KS,KOSPI
HS애드,035000,035000.KS,KOSPI
HS화성,002460,002460.KS,KOSPI
HS효성,487570,487570.KS,KOSPI
HS효성첨단소재,298050,298050.KS,KOSPI
INVENI,015360,015360.KS,KOSPI
JB금융지주,175330,175330.KS,KOSPI
JW생명과학,234080,234080.KS,KOSPI
JW중외제약,001060,001060.KS,KOSPI
JW중외제약2우B,001067,001067.KS,KOSPI
JW중외제약우,001065,001065.KS,KOSPI
JW홀딩스,096760,096760.KS,KOSPI
KBI동양철관,008970,008970.KS,KOSPI
KB금융,105560,105560.KS,KOSPI
KB발해인프라,415640,415640.KS,KOSPI
KB스타리츠,432320,432320.KS,KOSPI
KCC,002380,002380.KS,KOSPI
KCC글라스,344820,344820.KS,KOSPI
KCTC,009070,009070.KS,KOSPI
KC그린홀딩스,009440,009440.KS,KOSPI
KC코트렐,119650,119650.KS,KOSPI
KEC,092220,092220.KS,KOSPI
KG모빌리티,003620,003620.KS,KOSPI
KG스틸,016380,016380.KS,KOSPI
KG케미칼,001390,001390.KS,KOSPI
KISCO홀딩스,001940,001940.KS,KOSPI
KPX케미칼,025000,025000.KS,KOSPI
KPX홀딩스,092230,092230.KS,KOSPI
KR모터스,000040,000040.KS,KOSPI
KSS해운,044450,044450.KS,KOSPI
KT,030200,030200.KS,KOSPI
KT&G,033780,033780.KS,KOSPI
KTcs,058850,058850.KS,KOSPI
KTis,058860,058860.KS,KOSPI
LF,093050,093050.KS,KOSPI
LG,003550,003550.KS,KOSPI
LG디스플레이,034220,034220.KS,KOSPI
LG생활건강,051900,051900.KS,KOSPI
LG생활건강우,051905,051905.KS,KOSPI
LG씨엔에스,064400,064400.KS,KOSPI
LG에너지솔루션,373220,373220.KS,KOSPI
LG우,003555,003555.KS,KOSPI
LG유플러스,032640,032640.KS,KOSPI
LG이노텍,011070,011070.KS,KOSPI
LG전자,066570,066570.KS,KOSPI
LG전자우,066575,066575.KS,KOSPI
LG헬로비전,037560,037560.KS,KOSPI
LG화학,051910,051910.KS,KOSPI
LG화학우,051915,051915.KS,KOSPI
LIG넥스원,079550,079550.KS,KOSPI
LS,006260,006260.KS,KOSPI
LS ELECTRIC,010120,010120.KS,KOSPI
LS네트웍스,000680,000680.KS,KOSPI
LS에코에너지,229640,229640.KS,KOSPI
LX세미콘,108320,108320.KS,KOSPI
LX인터내셔널,001120,001120.KS,KOSPI
LX하우시스,108670,108670.KS,KOSPI
LX하우시스우,108675,108675.KS,KOSPI
LX홀딩스,383800,383800.KS,KOSPI
LX홀딩스1우,38380K,38380K.KS,KOSPI
MH에탄올,023150,023150.KS,KOSPI
NAVER,035420,035420.KS,KOSPI
NHN,181710,181710.KS,KOSPI
NH올원리츠,400760,400760.KS,KOSPI
NH투자증권,005940,005940.KS,KOSPI
NH투자증권우,005945,005945.KS,KOSPI
NH프라임리츠,338100,338100.KS,KOSPI
NICE,034310,034310.KS,KOSPI
NICE평가정보,030190,030190.KS,KOSPI
NI스틸,008260,008260.KS,KOSPI
NPC,004250,004250.KS,KOSPI
NPC우,004255,004255.KS,KOSPI
OCI,456040,456040.KS,KOSPI
OCI홀딩스,010060,010060.KS,KOSPI
PI첨단소재,178920,178920.KS,KOSPI
PKC,001340,001340.KS,KOSPI
POSCO홀딩스,005490,005490.KS,KOSPI
S-Oil,010950,010950.KS,KOSPI
S-Oil우,010955,010955.KS,KOSPI
SBS,034120,034120.KS,KOSPI
SB성보,003080,003080.KS,KOSPI
SGC에너지,005090,005090.KS,KOSPI
SG글로벌,001380,001380.KS,KOSPI
SG세계물산,004060,004060.KS,KOSPI
SHD,001770,001770.KS,KOSPI
SH에너지화학,002360,002360.KS,KOSPI
SIMPAC,009160,009160.KS,KOSPI
SJG세종,033530,033530.KS,KOSPI
SJM,123700,123700.KS,KOSPI
SJM홀딩스,025530,025530.KS,KOSPI
SK,034730,034730.KS,KOSPI
SKC,011790,011790.KS,KOSPI
SK가스,018670,018670.KS,KOSPI
SK네트웍스,001740,001740.KS,KOSPI
SK디스커버리,006120,006120.KS,KOSPI
SK디스커버리우,006125,006125.KS,KOSPI
SK디앤디,210980,210980.KS,KOSPI
SK리츠,395400,395400.KS,KOSPI
SK바이오사이언스,302440,302440.KS,KOSPI
SK바이오팜,326030,326030.KS,KOSPI
SK스퀘어,402340,402340.KS,KOSPI
SK아이이테크놀로지,361610,361610.KS,KOSPI
SK오션플랜트,100090,100090.KS,KOSPI
SK우,03473K,03473K.KS,KOSPI
SK이노베이션,096770,096770.KS,KOSPI
SK이노베이션우,096775,096775.KS,KOSPI
SK이터닉스,475150,475150.KS,KOSPI
SK증권,001510,001510.KS,KOSPI
SK증권우,001515,001515.KS,KOSPI
SK케미칼,285130,285130.KS,KOSPI
SK케미칼우,28513K,28513K.KS,KOSPI
SK텔레콤,017670,017670.KS,KOSPI
SK하이닉스,000660,000660.KS,KOSPI
SNT다이내믹스,003570,003570.KS,KOSPI
SNT모티브,064960,064960.KS,KOSPI
SNT에너지,100840,100840.KS,KOSPI
SNT홀딩스,036530,036530.KS,KOSPI
SPC삼립,005610,005610.KS,KOSPI
STX,011810,011810.KS,KOSPI
STX그린로지스,465770,465770.KS,KOSPI
STX엔진,077970,077970.KS,KOSPI
SUN&L,002820,002820.KS,KOSPI
TBH글로벌,084870,084870.KS,KOSPI
TCC스틸,002710,002710.KS,KOSPI
TKG휴켐스,069260,069260.KS,KOSPI
TP,007980,007980.KS,KOSPI
TYM,002900,002900.KS,KOSPI
WISCOM,024070,024070.KS,KOSPI
YG PLUS,037270,037270.KS,KOSPI
iM금융지주,139130,139130.KS,KOSPI
가온전선,000500,000500.KS,KOSPI
강남제비스코,000860,000860.KS,KOSPI
강원랜드,035250,035250.KS,KOSPI
갤럭시아에스엠,011420,011420.KS,KOSPI
경농,002100,002100.KS,KOSPI
경동나비엔,009450,009450.KS,KOSPI
경동도시가스,267290,267290.KS,KOSPI
경동인베스트,012320,012320.KS,KOSPI
경방,000050,000050.KS,KOSPI
경보제약,214390,214390.KS,KOSPI
경인양행,012610,012610.KS,KOSPI
경인전자,009140,009140.KS,KOSPI
계룡건설,013580,013580.KS,KOSPI
계양전기,012200,012200.KS,KOSPI
계양전기우,012205,012205.KS,KOSPI
고려산업,002140,002140.KS,KOSPI
고려아연,010130,010130.KS,KOSPI
고려제강,002240,002240.KS,KOSPI
광동제약,009290,009290.KS,KOSPI
광명전기,017040,017040.KS,KOSPI
광전자,017900,017900.KS,KOSPI
광주신세계,037710,037710.KS,KOSPI
교보증권,030610,030610.KS,KOSPI
교촌에프앤비,339770,339770.KS,KOSPI
국도화학,007690,007690.KS,KOSPI
국제약품,002720,002720.KS,KOSPI
그린케미칼,083420,083420.KS,KOSPI
극동유화,014530,014530.KS,KOSPI
금강공업,014280,014280.KS,KOSPI
금강공업우,014285,014285.KS,KOSPI
금비,008870,008870.KS,KOSPI
금양,001570,001570.KS,KOSPI
금호건설,002990,002990.KS,KOSPI
금호건설우,002995,002995.KS,KOSPI
금호석유화학,011780,011780.KS,KOSPI
금호석유화학우,011785,011785.KS,KOSPI
금호에이치티,214330,214330.KS,KOSPI
금호전기,001210,001210.KS,KOSPI
금호타이어,073240,073240.KS,KOSPI
기신정기,092440,092440.KS,KOSPI
기아,000270,000270.KS,KOSPI
기업은행,024110,024110.KS,KOSPI
까뮤이앤씨,013700,013700.KS,KOSPI
깨끗한나라,004540,004540.KS,KOSPI
깨끗한나라우,004545,004545.KS,KOSPI
남광토건,001260,001260.KS,KOSPI
남선알미늄,008350,008350.KS,KOSPI
남선알미우,008355,008355.KS,KOSPI
남성,004270,004270.KS,KOSPI
남양유업,003920,003920.KS,KOSPI
남양유업우,003925,003925.KS,KOSPI
남해화학,025860,025860.KS,KOSPI
넥센,005720,005720.KS,KOSPI
넥센우,005725,005725.KS,KOSPI
넥센타이어,002350,002350.KS,KOSPI
넥센타이어1우B,002355,002355.KS,KOSPI
넥스틸,092790,092790.KS,KOSPI
넷마블,251270,251270.KS,KOSPI
노루페인트,090350,090350.KS,KOSPI
노루페인트우,090355,090355.KS,KOSPI
노루홀딩스,000320,000320.KS,KOSPI
노루홀딩스우,000325,000325.KS,KOSPI
녹십자,006280,006280.KS,KOSPI
녹십자홀딩스,005250,005250.KS,KOSPI
녹십자홀딩스2우,005257,005257.KS,KOSPI
농심,004370,004370.KS,KOSPI
농심홀딩스,072710,072710.KS,KOSPI
다스코,058730,058730.KS,KOSPI
다올투자증권,030210,030210.KS,KOSPI
다우기술,023590,023590.KS,KOSPI
다이나믹디자인,145210,145210.KS,KOSPI
달바글로벌,483650,483650.KS,KOSPI
대교,019680,019680.KS,KOSPI
대교우B,019685,019685.KS,KOSPI
대구백화점,006370,006370.KS,KOSPI
대덕,008060,008060.KS,KOSPI
대덕1우,00806K,00806K.KS,KOSPI
대덕전자,353200,353200.KS,KOSPI
대덕전자1우,35320K,35320K.KS,KOSPI
대동,000490,000490.KS,KOSPI
대동전자,008110,008110.KS,KOSPI
대림바스,005750,005750.KS,KOSPI
대림통상,006570,006570.KS,KOSPI
대상,001680,001680.KS,KOSPI
대상우,001685,001685.KS,KOSPI
대상홀딩스,084690,084690.KS,KOSPI
대상홀딩스우,084695,084695.KS,KOSPI
대성산업,128820,128820.KS,KOSPI
대성에너지,117580,117580.KS,KOSPI
대성홀딩스,016710,016710.KS,KOSPI
대신밸류리츠,0030R0,0030R0.KS,KOSPI
대신증권,003540,003540.KS,KOSPI
대신증권2우B,003547,003547.KS,KOSPI
대신증권우,003545,003545.KS,KOSPI
대양금속,009190,009190.KS,KOSPI
대영포장,014160,014160.KS,KOSPI
대우건설,047040,047040.KS,KOSPI
대웅,003090,003090.KS,KOSPI
대웅제약,069620,069620.KS,KOSPI
대원강업,000430,000430.KS,KOSPI
대원전선,006340,006340.KS,KOSPI
대원전선우,006345,006345.KS,KOSPI
대원제약,003220,003220.KS,KOSPI
대원화성,024890,024890.KS,KOSPI
대유에이텍,002880,002880.KS,KOSPI
대창,012800,012800.KS,KOSPI
대창단조,015230,015230.KS,KOSPI
대한방직,001070,001070.KS,KOSPI
대한유화,006650,006650.KS,KOSPI
대한전선,001440,001440.KS,KOSPI
대한제강,084010,084010.KS,KOSPI
대한제당,001790,001790.KS,KOSPI
대한제당우,001795,001795.KS,KOSPI
대한제분,001130,001130.KS,KOSPI
대한조선,439260,439260.KS,KOSPI
대한항공,003490,003490.KS,KOSPI
대한항공우,003495,003495.KS,KOSPI
대한해운,005880,005880.KS,KOSPI
대한화섬,003830,003830.KS,KOSPI
대현,016090,016090.KS,KOSPI
대호에이엘,069460,069460.KS,KOSPI
더본코리아,475560,475560.KS,KOSPI
더블유게임즈,192080,192080.KS,KOSPI
더존비즈온,012510,012510.KS,KOSPI
덕성,004830,004830.KS,KOSPI
덕성우,004835,004835.KS,KOSPI
덴티움,145720,145720.KS,KOSPI
도화엔지니어링,002150,002150.KS,KOSPI
동국씨엠,460850,460850.KS,KOSPI
동국제강,460860,460860.KS,KOSPI
동국홀딩스,001230,001230.KS,KOSPI
동남합성,023450,023450.KS,KOSPI
동방,004140,004140.KS,KOSPI
동방아그로,007590,007590.KS,KOSPI
동부건설,005960,005960.KS,KOSPI
동부건설우,005965,005965.KS,KOSPI
동서,026960,026960.KS,KOSPI
동성제약,002210,002210.KS,KOSPI
동성케미컬,102260,102260.KS,KOSPI
동아쏘시오홀딩스,000640,000640.KS,KOSPI
동아에스티,170900,170900.KS,KOSPI
동아지질,028100,028100.KS,KOSPI
동양,001520,001520.KS,KOSPI
동양2우B,001527,001527.KS,KOSPI
동양고속,084670,084670.KS,KOSPI
동양생명,082640,082640.KS,KOSPI
동양우,001525,001525.KS,KOSPI
동원금속,018500,018500.KS,KOSPI
동원산업,006040,006040.KS,KOSPI
동원수산,030720,030720.KS,KOSPI
동원시스템즈,014820,014820.KS,KOSPI
동원시스템즈우,014825,014825.KS,KOSPI
동인기연,111380,111380.KS,KOSPI
동일고무벨트,163560,163560.KS,KOSPI
동일산업,004890,004890.KS,KOSPI
동일제강,002690,002690.KS,KOSPI
동화약품,000020,000020.KS,KOSPI
두산,000150,000150.KS,KOSPI
두산2우B,000157,000157.KS,KOSPI
두산로보틱스,454910,454910.KS,KOSPI
두산밥캣,241560,241560.KS,KOSPI
두산에너빌리티,034020,034020.KS,KOSPI
두산우,000155,000155.KS,KOSPI
두산퓨얼셀,336260,336260.KS,KOSPI
두산퓨얼셀1우,33626K,33626K.KS,KOSPI
두산퓨얼셀2우B,33626L,33626L.KS,KOSPI
두올,016740,016740.KS,KOSPI
드림텍,192650,192650.KS,KOSPI
디씨엠,024090,024090.KS,KOSPI
디아이,003160,003160.KS,KOSPI
디아이씨,092200,092200.KS,KOSPI
디앤디플랫폼리츠,377190,377190.KS,KOSPI
디와이,013570,013570.KS,KOSPI
디와이덕양,024900,024900.KS,KOSPI
디와이파워,210540,210540.KS,KOSPI
롯데관광개발,032350,032350.KS,KOSPI
롯데렌탈,089860,089860.KS,KOSPI
롯데리츠,330590,330590.KS,KOSPI
롯데손해보험,000400,000400.KS,KOSPI
롯데쇼핑,023530,023530.KS,KOSPI
롯데에너지머티리얼즈,020150,020150.KS,KOSPI
롯데웰푸드,280360,280360.KS,KOSPI
롯데이노베이트,286940,286940.KS,KOSPI
롯데정밀화학,004000,004000.KS,KOSPI
롯데지주,004990,004990.KS,KOSPI
롯데지주우,00499K,00499K.KS,KOSPI
롯데칠성,005300,005300.KS,KOSPI
롯데칠성우,005305,005305.KS,KOSPI
롯데케미칼,011170,011170.KS,KOSPI
롯데하이마트,071840,071840.KS,KOSPI
마니커,027740,027740.KS,KOSPI
마스턴프리미어리츠,357430,357430.KS,KOSPI
만호제강,001080,001080.KS,KOSPI
맥쿼리인프라,088980,088980.KS,KOSPI
맵스리얼티,094800,094800.KS,KOSPI
메리츠금융지주,138040,138040.KS,KOSPI
메타랩스,090370,090370.KS,KOSPI
메타케어,118000,118000.KS,KOSPI
명문제약,017180,017180.KS,KOSPI
명신산업,009900,009900.KS,KOSPI
명인제약,317450,317450.KS,KOSPI
모나리자,012690,012690.KS,KOSPI
모나미,005360,005360.KS,KOSPI
모나용평,070960,070960.KS,KOSPI
모토닉,009680,009680.KS,KOSPI
무림P&P,009580,009580.KS,KOSPI
무림페이퍼,009200,009200.KS,KOSPI
무학,033920,033920.KS,KOSPI
문배철강,008420,008420.KS,KOSPI
미래산업,025560,025560.KS,KOSPI
미래아이앤지,007120,007120.KS,KOSPI
미래에셋글로벌리츠,396690,396690.KS,KOSPI
미래에셋맵스리츠,357250,357250.KS,KOSPI
미래에셋생명,085620,085620.KS,KOSPI
미래에셋증권,006800,006800.KS,KOSPI
미래에셋증권2우B,00680K,00680K.KS,KOSPI
미래에셋증권우,006805,006805.KS,KOSPI
미스토홀딩스,081660,081660.KS,KOSPI
미원상사,002840,002840.KS,KOSPI
미원에스씨,268280,268280.KS,KOSPI
미원홀딩스,107590,107590.KS,KOSPI
미원화학,134380,134380.KS,KOSPI
미창석유,003650,003650.KS,KOSPI
바이오노트,377740,377740.KS,KOSPI
방림,003610,003610.KS,KOSPI
백산,035150,035150.KS,KOSPI
범양건영,002410,002410.KS,KOSPI
벽산,007210,007210.KS,KOSPI
보락,002760,002760.KS,KOSPI
보령,003850,003850.KS,KOSPI
보해양조,000890,000890.KS,KOSPI
부광약품,003000,003000.KS,KOSPI
부국증권,001270,001270.KS,KOSPI
부국증권우,001275,001275.KS,KOSPI
부국철강,026940,026940.KS,KOSPI
부산산업,011390,011390.KS,KOSPI
부산주공,005030,005030.KS,KOSPI
블루산업개발,006740,006740.KS,KOSPI
비비안,002070,002070.KS,KOSPI
비상교육,100220,100220.KS,KOSPI
비에이치,090460,090460.KS,KOSPI
빙그레,005180,005180.KS,KOSPI
사조대림,003960,003960.KS,KOSPI
사조동아원,008040,008040.KS,KOSPI
사조산업,007160,007160.KS,KOSPI
사조씨푸드,014710,014710.KS,KOSPI
사조오양,006090,006090.KS,KOSPI
산일전기,062040,062040.KS,KOSPI
삼부토건,001470,001470.KS,KOSPI
삼성E&A,028050,028050.KS,KOSPI
삼성FN리츠,448730,448730.KS,KOSPI
삼성SDI,006400,006400.KS,KOSPI
삼성SDI우,006405,006405.KS,KOSPI
삼성공조,006660,006660.KS,KOSPI
삼성물산,028260,028260.KS,KOSPI
삼성물산우B,02826K,02826K.KS,KOSPI
삼성바이오로직스,207940,207940.KS,KOSPI
삼성생명,032830,032830.KS,KOSPI
삼성에스디에스,018260,018260.KS,KOSPI
삼성에피스홀딩스,0126Z0,0126Z0.KS,KOSPI
삼성전기,009150,009150.KS,KOSPI
삼성전기우,009155,009155.KS,KOSPI
삼성전자,005930,005930.KS,KOSPI
삼성전자우,005935,005935.KS,KOSPI
삼성제약,001360,001360.KS,KOSPI
삼성중공업,010140,010140.KS,KOSPI
삼성증권,016360,016360.KS,KOSPI
삼성출판사,068290,068290.KS,KOSPI
삼성카드,029780,029780.KS,KOSPI
삼성화재,000810,000810.KS,KOSPI
삼성화재우,000815,000815.KS,KOSPI
삼아알미늄,006110,006110.KS,KOSPI
삼양바이오팜,0120G0,0120G0.KS,KOSPI
삼양사,145990,145990.KS,KOSPI
삼양사우,145995,145995.KS,KOSPI
삼양식품,003230,003230.KS,KOSPI
삼양통상,002170,002170.KS,KOSPI
삼양패키징,272550,272550.KS,KOSPI
삼양홀딩스,000070,000070.KS,KOSPI
삼영,003720,003720.KS,KOSPI
삼영무역,002810,002810.KS,KOSPI
삼영전자,005680,005680.KS,KOSPI
